,Fp1,Fz,FC1,O2,C4,F4,Fp2,F1
Fp1,0.38372093023255816,0.0,0.03617571059431524,0.1124031007751938,0.08914728682170543,0.03617571059431524,0.3423772609819121,0.0
Fz,0.0,0.4648241206030151,0.14698492462311558,0.028894472361809045,0.14698492462311558,0.14949748743718594,0.0,0.06281407035175879
FC1,0.029723991507430998,0.12208067940552017,0.3895966029723992,0.06369426751592357,0.1326963906581741,0.2356687898089172,0.02653927813163482,0.0
O2,0.10902255639097744,0.02882205513784461,0.07518796992481203,0.39849624060150374,0.0,0.20676691729323307,0.17794486215538846,0.0037593984962406013
C4,0.06289881494986327,0.1048313582497721,0.11394712853236098,0.0,0.4731084776663628,0.1358249772105743,0.0601640838650866,0.049225159525979945
F4,0.022169437846397466,0.09422011084718923,0.17656373713380838,0.12984956452889945,0.11797307996832937,0.36104513064133015,0.05859065716547902,0.0395882818685669
Fp2,0.2834051724137931,0.0,0.02693965517241379,0.15193965517241378,0.07004310344827586,0.07974137931034483,0.3879310344827586,0.0
F1,0.0,0.13440860215053763,0.0,0.010752688172043012,0.1424731182795699,0.13440860215053763,0.0,0.5779569892473119
