,Fp1,Fz,FC1,O2,C4,F4,Fp2,F1
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.5036496350364964,0.0,0.0,0.49635036496350365,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0
C4,0.0,0.3567567567567568,0.0,0.0,0.6432432432432432,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.9259259259259259,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
