,Fp1,FT9,Oz,O2,T8,Fp2,AF3,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.2986111111111111,0.0,0.3055555555555556,0.3055555555555556,0.09027777777777778,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.2875816993464052,0.0,0.3333333333333333,0.29411764705882354,0.08496732026143791,0.0
Fp2,0.0,0.0,0.296551724137931,0.0,0.3103448275862069,0.30344827586206896,0.0896551724137931,0.0
AF3,0.0,0.0,0.2549019607843137,0.0,0.2549019607843137,0.2549019607843137,0.23529411764705882,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
