,Fp1,Fz,FC1,O2,C4,F4,Fp2,F1
Fp1,0.4166666666666667,0.0,0.0,0.08333333333333333,0.0,0.0,0.5,0.0
Fz,0.0,0.7166666666666667,0.0,0.0,0.0,0.2833333333333333,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.5151515151515151,0.0,0.0,0.0,0.48484848484848486,0.0,0.0
Fp2,0.4166666666666667,0.0,0.0,0.08333333333333333,0.0,0.0,0.5,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
