,Fp1,FT9,Oz,O2,T8,Fp2,AF3,AF4
Fp1,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.32786885245901637,0.0,0.3360655737704918,0.0,0.0,0.3360655737704918,0.0
Oz,0.375,0.0,0.625,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.24848484848484848,0.0,0.3939393939393939,0.0,0.0,0.3575757575757576,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.25949367088607594,0.0,0.37341772151898733,0.0,0.0,0.3670886075949367,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
