,FT9,FC1,C3,F8,Fp2,AF7,FC3,AF8
FT9,0.9552238805970149,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.336,0.344,0.0,0.0,0.32
Fp2,0.0,0.0,0.0,0.27388535031847133,0.4713375796178344,0.0,0.0,0.25477707006369427
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.3305084745762712,0.3389830508474576,0.0,0.0,0.3305084745762712
