,FT9,FC1,C3,F8,Fp2,AF7,FC3,AF8
FT9,0.33,0.0,0.0,0.0,0.0,0.335,0.335,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5547945205479452,0.03424657534246575,0.0,0.0,0.410958904109589
Fp2,0.0,0.0,0.0,0.35294117647058826,0.29411764705882354,0.0,0.0,0.35294117647058826
AF7,0.3073394495412844,0.0,0.0,0.0,0.0,0.3440366972477064,0.3486238532110092,0.0
FC3,0.29130434782608694,0.0,0.0,0.0,0.0,0.33043478260869563,0.3782608695652174,0.0
AF8,0.0,0.0,0.0,0.488,0.04,0.0,0.0,0.472
