,Fp1,Fz,FC1,O2,C4,F4,Fp2,F1
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.2733812949640288,0.2805755395683453,0.16546762589928057,0.0,0.2805755395683453,0.0,0.0
FC1,0.0,0.22033898305084745,0.3220338983050847,0.12994350282485875,0.0,0.327683615819209,0.0,0.0
O2,0.0,0.25274725274725274,0.25274725274725274,0.24175824175824176,0.0,0.25274725274725274,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.20207253886010362,0.3005181347150259,0.11917098445595854,0.0,0.37823834196891193,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
