,Fp1,FT9,Oz,O2,T8,Fp2,AF3,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.4939759036144578,0.5060240963855421,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.44680851063829785,0.5531914893617021,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
