,Fp1,Fz,FC1,O2,C4,F4,Fp2,F1
Fp1,0.5433070866141733,0.0,0.0,0.0,0.0,0.0,0.4566929133858268,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5086206896551724,0.0,0.0,0.0,0.0,0.0,0.49137931034482757,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
