,entorhinal-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.48936170212765956,0.0,0.2553191489361702,0.0,0.2553191489361702,0.0,0.0,0.0
frontalpole-rh,0.0,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.0,0.21052631578947367,0.21052631578947367,0.0
fusiform-lh,0.14545454545454545,0.05454545454545454,0.45454545454545453,0.10909090909090909,0.01818181818181818,0.10909090909090909,0.10909090909090909,0.0
lateralorbitofrontal-lh,0.0,0.07692307692307693,0.1282051282051282,0.28205128205128205,0.0,0.23076923076923078,0.28205128205128205,0.0
parahippocampal-lh,0.38095238095238093,0.0,0.07142857142857142,0.0,0.5476190476190477,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.08108108108108109,0.13513513513513514,0.2702702702702703,0.0,0.24324324324324326,0.2702702702702703,0.0
rostralanteriorcingulate-rh,0.0,0.07692307692307693,0.1282051282051282,0.28205128205128205,0.0,0.23076923076923078,0.28205128205128205,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
