,Fp1,TP9,T8,Fp2,AF7,AF8,AF4,F2
Fp1,0.4084400904295403,0.0,0.0,0.25998492840994725,0.3315749811605124,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3289099526066351,0.0,0.0,0.3345971563981043,0.33649289099526064,0.0,0.0,0.0
AF7,0.3463338533541342,0.0,0.0,0.27691107644305774,0.37675507020280813,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.5266457680250783,0.47335423197492166
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.3204301075268817,0.6795698924731183
