,Fp1,TP9,T8,Fp2,AF7,AF8,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.5021786492374728,0.0,0.0,0.49782135076252726,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF8,0.0,0.0,0.4859714134462679,0.0,0.0,0.5140285865537322,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.48711943793911006,0.5128805620608899
