,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.42665173572228443,0.12094064949608063,0.059910414333706606,0.04143337066069429,0.05319148936170213,0.12374020156774916,0.09182530795072788,0.08230683090705487
frontalpole-rh,0.11688311688311688,0.4004329004329004,0.0,0.0,0.0,0.0946969696969697,0.23214285714285715,0.15584415584415584
fusiform-lh,0.05232837253960634,0.0,0.3783005280844935,0.2371579452712434,0.26788286125780125,0.0643302928468555,0.0,0.0
insula-lh,0.03669724770642202,0.0,0.23853211009174313,0.40463544181554806,0.21632061805890873,0.10381458232737807,0.0,0.0
parahippocampal-lh,0.046094129063561376,0.0,0.2717127607957302,0.21737020863658418,0.4230955846676371,0.041727316836487144,0.0,0.0
rostralanteriorcingulate-lh,0.10429447852760736,0.08258612553091081,0.06134969325153374,0.09957527135441246,0.03964134025483719,0.390750353940538,0.06654082114204814,0.15526191599811232
rostralanteriorcingulate-rh,0.11256005490734386,0.29444063143445437,0.0,0.0,0.0,0.0967741935483871,0.35415236787920384,0.14207275223061083
temporalpole-rh,0.09490886235072282,0.18227529855436833,0.0,0.0,0.0,0.20804525455688247,0.13010685103708358,0.3846637335009428
