,frontalpole-rh,insula-lh,insula-rh,paracentral-lh,paracentral-rh,precuneus-lh,rostralanteriorcingulate-lh,superiorparietal-lh
frontalpole-rh,0.3261538461538461,0.0,0.0,0.20717948717948717,0.05794871794871795,0.20461538461538462,0.0,0.2041025641025641
insula-lh,0.0,0.5423600605143721,0.24357034795763993,0.0,0.19213313161875945,0.0,0.02193645990922844,0.0
insula-rh,0.0,0.22929936305732485,0.6022646850672329,0.0,0.1316348195329087,0.0,0.03680113234253362,0.0
paracentral-lh,0.08857652833556448,0.0,0.0,0.27532351628737173,0.1278447121820616,0.24051762605979474,0.012717536813922356,0.25502008032128515
paracentral-rh,0.034013605442176874,0.0782312925170068,0.0575139146567718,0.17687074829931973,0.28324056895485467,0.1756338899196042,0.017625231910946195,0.17687074829931973
precuneus-lh,0.08872793119058398,0.0,0.0,0.24422815753734722,0.1292440018107741,0.26731552738795833,0.012901765504753282,0.25758261656858306
rostralanteriorcingulate-lh,0.0,0.03613053613053613,0.06293706293706294,0.06643356643356643,0.06643356643356643,0.06643356643356643,0.6351981351981352,0.06643356643356643
superiorparietal-lh,0.08604753521126761,0.0,0.0,0.25264084507042256,0.12610035211267606,0.24977992957746478,0.012544014084507043,0.272887323943662
