,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.372111876773409,0.06566680178354277,0.060802594244021076,0.10620186461289015,0.06566680178354277,0.11674098094852046,0.06566680178354277,0.147142278070531
frontalpole-rh,0.0348762109795479,0.21420882669537136,0.11754574811625404,0.055113024757804094,0.13972012917115179,0.13218514531754574,0.1791173304628633,0.1272335844994618
fusiform-lh,0.035168903285515966,0.12725590004627488,0.22952336881073576,0.1024988431281814,0.15918556223970384,0.11938917167977788,0.11476168440536788,0.11221656640444239
isthmuscingulate-rh,0.08687002652519894,0.08488063660477453,0.14688328912466844,0.28348806366047746,0.08488063660477453,0.1276525198938992,0.08488063660477453,0.10046419098143236
medialorbitofrontal-rh,0.03775343742717315,0.15124679561873688,0.1589373106501981,0.059659752971335356,0.2060125844791424,0.14495455604754137,0.13190398508506176,0.109531577720811
rostralanteriorcingulate-lh,0.0680207841284837,0.14454416627302788,0.1209258384506377,0.09045819555975437,0.14690599905526688,0.19532357109116674,0.1324988190836089,0.10132262635805385
rostralanteriorcingulate-rh,0.037823955171608685,0.19519028718188186,0.11487275274340415,0.059771188419332245,0.13215036189586737,0.13144991828157834,0.1956572495914079,0.13308428671491945
temporalpole-rh,0.08790419161676646,0.14347305389221557,0.11568862275449102,0.07305389221556886,0.11305389221556886,0.10395209580838323,0.13844311377245508,0.2244311377245509
