,FT9,FT10,FC6,F8,Fp2,AF7,FT7,AF8
FT9,0.48721694667640614,0.0,0.0,0.0,0.0,0.28195763330898466,0.2308254200146092,0.0
FT10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5192878338278932,0.0,0.0,0.0,0.4807121661721068
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.36606291706387034,0.0,0.0,0.0,0.0,0.3813155386081983,0.2526215443279314,0.0
FT7,0.34557235421166305,0.0,0.0,0.0,0.0,0.29049676025917925,0.36393088552915764,0.0
AF8,0.0,0.0,0.0,0.2411764705882353,0.0,0.0,0.0,0.7588235294117647
