,FT9,FT10,FC6,F8,Fp2,AF7,FT7,AF8
FT9,0.35978835978835977,0.0,0.0,0.0,0.0,0.335978835978836,0.30423280423280424,0.0
FT10,0.0,0.5973154362416108,0.0,0.0,0.0,0.0,0.0,0.40268456375838924
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.35082872928176795,0.0,0.0,0.0,0.0,0.34898710865561694,0.3001841620626151,0.0
FT7,0.293207222699914,0.0,0.0,0.0,0.0,0.2768701633705933,0.4299226139294927,0.0
AF8,0.0,0.291358024691358,0.0,0.0,0.0,0.0,0.0,0.7086419753086419
