,FT9,FT10,FC6,F8,Fp2,AF7,FT7,AF8
FT9,0.5031446540880503,0.0,0.0,0.0,0.0,0.4968553459119497,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5464025026068822,0.0,0.0,0.0,0.45359749739311783
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.48161764705882354,0.0,0.0,0.0,0.0,0.5183823529411765,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.48712206047032475,0.0,0.0,0.0,0.5128779395296752
