,FT9,FT10,FC6,F8,Fp2,AF7,FT7,AF8
FT9,0.4679357364655056,0.0,0.0,0.0,0.015660861347374107,0.3564196030781693,0.159983799108951,0.0
FT10,0.0,0.8021772939346812,0.049455676516329705,0.03421461897356143,0.0,0.0,0.0,0.11415241057542769
FC6,0.0,0.09613059250302297,0.8482466747279322,0.0,0.0,0.0,0.0,0.05562273276904474
F8,0.0,0.028147389969293755,0.0,0.5703684749232344,0.0,0.0,0.0,0.40148413510747183
Fp2,0.03445203445203445,0.0,0.0,0.0,0.7202257202257202,0.24532224532224534,0.0,0.0
AF7,0.29884143571104044,0.0,0.0,0.0,0.09404815992730577,0.48205361199454794,0.12505679236710587,0.0
FT7,0.2800849457291175,0.0,0.0,0.0,0.0,0.2607361963190184,0.4591788579518641,0.0
AF8,0.0,0.06608410704533042,0.016748589113417076,0.2878208629164391,0.0,0.0,0.0,0.6293464409248134
