,Fp1,FT9,F8,Fp2,AF7,F5,POz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4909090909090909,0.0,0.0,0.509090909090909,0.0,0.0,0.0
F8,0.0,0.0,0.7387005649717514,0.0,0.0,0.0,0.0,0.2612994350282486
Fp2,0.0,0.0,0.0,0.4957983193277311,0.5042016806722689,0.0,0.0,0.0
AF7,0.0,0.0457516339869281,0.0,0.09803921568627451,0.8562091503267973,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.46984924623115576,0.0,0.0,0.0,0.0,0.5301507537688442
