,Fp1,FT9,F8,Fp2,AF7,F5,POz,AF8
Fp1,0.5072343943778421,0.0,0.0,0.49276560562215793,0.0,0.0,0.0,0.0
FT9,0.0,0.5327510917030568,0.0,0.0,0.0,0.4672489082969432,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.45915602013162987,0.0,0.0,0.5408439798683701,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.23542116630669546,0.0,0.0,0.0,0.7645788336933045,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
