,Fp1,FT9,F8,Fp2,AF7,F5,POz,AF8
Fp1,0.4114240290710879,0.0,0.11696570520099932,0.2790143084260731,0.0,0.0,0.017601635248694073,0.17499432205314558
FT9,0.0,0.40068842427332996,0.0,0.0,0.2901580826109128,0.3091534931157573,0.0,0.0
F8,0.14686609686609686,0.0,0.4756410256410256,0.07008547008547009,0.0,0.0,0.03190883190883191,0.2754985754985755
Fp2,0.3569864213753833,0.0,0.0724193312892393,0.4358300481822164,0.008760402978537012,0.0,0.010366476857935465,0.11563731931668857
AF7,0.0,0.2947341182559193,0.0,0.00776297063009445,0.4454651313235865,0.2520377797903998,0.0,0.0
F5,0.0,0.3314144736842105,0.0,0.0,0.2657620614035088,0.4028234649122807,0.0,0.0
POz,0.050345508390918066,0.0,0.07305034550839092,0.022704837117472853,0.0,0.0,0.7811780190852254,0.07272128989799276
AF8,0.2043053354463814,0.0,0.25581088219757,0.10486001056524036,0.0,0.0,0.029450607501320655,0.4055731642894876
