,FT9,FT10,FC6,F8,Fp2,AF7,FT7,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.40681362725450904,0.3186372745490982,0.0,0.0,0.0,0.0,0.2745490981963928
FC6,0.0,0.1062124248496994,0.8323313293253173,0.0,0.0,0.0,0.0,0.0614562458249833
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.3237410071942446,0.22062350119904076,0.0,0.0,0.0,0.0,0.4556354916067146
