,O1,FT10,F8,AF7,PO7,PO3,FT8,AF8
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.6538461538461539,0.34615384615384615,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.4966887417218543,0.0,0.0,0.5033112582781457,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.36764705882352944,0.0,0.0,0.6323529411764706,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
