,O1,FT10,F8,AF7,PO7,PO3,FT8,AF8
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.6538461538461539,0.34615384615384615,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.7644230769230769,0.05048076923076923,0.002403846153846154,0.18269230769230768,0.0
PO7,0.0,0.0,0.0,0.4878048780487805,0.4878048780487805,0.024390243902439025,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT8,0.0,0.0,0.0,0.21551724137931033,0.0,0.0,0.7844827586206896,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
