,Fp1,TP9,TP10,FT10,POz,C6,AF8,AF4
Fp1,0.7861271676300579,0.0,0.0,0.0,0.0,0.0,0.1676300578034682,0.046242774566473986
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.5604395604395604,0.0,0.43956043956043955,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.7121212121212122,0.0,0.0,0.2878787878787879,0.0
POz,0.0,0.0,0.3389830508474576,0.0,0.6610169491525424,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.12389380530973451,0.0,0.0,0.252212389380531,0.0,0.0,0.6238938053097345,0.0
AF4,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.7567567567567568
