,FT10,F8,Fp2,AF7,C5,FT8,AF8,AF4
FT10,0.6704545454545454,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.4271356783919598,0.5728643216080402,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.4789915966386555,0.5210084033613446
