,F7,O2,CP2,F8,AF7,CP4,FT8,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.8867924528301887,0.0,0.11320754716981132,0.0
CP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.9393939393939394,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
