,C3,TP10,Fp2,AF7,PO3,FT8,AF8,AF4
C3,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.31137724550898205,0.0,0.0,0.2934131736526946,0.09580838323353294,0.2994011976047904
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PO3,0.22900763358778625,0.0,0.0,0.0,0.7709923664122137,0.0,0.0,0.0
FT8,0.0,0.0,0.23357664233576642,0.0,0.0,0.40389294403892945,0.058394160583941604,0.30413625304136255
AF8,0.0,0.0,0.20606060606060606,0.0,0.0,0.15757575757575756,0.4666666666666667,0.1696969696969697
AF4,0.0,0.0,0.25925925925925924,0.0,0.0,0.335978835978836,0.06878306878306878,0.335978835978836
