,F7,O2,CP2,F8,AF7,CP4,FT8,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.7013274336283186,0.0,0.10564159292035398,0.06415929203539823,0.0,0.11061946902654868,0.01825221238938053
CP2,0.0,0.0,0.4570230607966457,0.0,0.0,0.41247379454926625,0.0,0.13050314465408805
F8,0.0,0.13944817300521997,0.0,0.47949291573452646,0.0,0.0,0.38105891126025354,0.0
AF7,0.0,0.06527855936972425,0.0,0.0,0.7180641530669668,0.0,0.006752954417557681,0.20990433314575127
CP4,0.0,0.0,0.4234475374732334,0.0,0.0,0.44325481798715205,0.0,0.13329764453961457
FT8,0.0,0.14132762312633834,0.0,0.3668807994289793,0.007137758743754461,0.0,0.4846538187009279,0.0
AF8,0.0,0.015121951219512195,0.12146341463414634,0.0,0.18097560975609756,0.12146341463414634,0.0,0.5609756097560976
