,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.41732283464566927,0.25196850393700787,0.1732283464566929,0.0,0.0,0.0,0.0,0.15748031496062992
parstriangularis-rh,0.23076923076923078,0.3986013986013986,0.1258741258741259,0.0,0.0,0.0,0.11888111888111888,0.1258741258741259
postcentral-rh,0.23529411764705882,0.21176470588235294,0.27058823529411763,0.0,0.0,0.0,0.011764705882352941,0.27058823529411763
rostralmiddlefrontal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.7666666666666667,0.23333333333333334,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.14,0.54,0.0,0.32
superiortemporal-rh,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.5789473684210527,0.0
supramarginal-lh,0.1592920353982301,0.1415929203539823,0.18584070796460178,0.0,0.0,0.1592920353982301,0.0,0.35398230088495575
