,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.3237885462555066,0.2775330396475771,0.0,0.0,0.0,0.24008810572687225,0.07929515418502203,0.07929515418502203
frontalpole-rh,0.15121951219512195,0.3646341463414634,0.0,0.0,0.0,0.24878048780487805,0.14390243902439023,0.09146341463414634
fusiform-rh,0.0,0.0,0.32015065913371,0.32015065913371,0.3182674199623352,0.0,0.04143126177024482,0.0
inferiortemporal-rh,0.0,0.0,0.3202247191011236,0.32209737827715357,0.31647940074906367,0.0,0.04119850187265917,0.0
parahippocampal-rh,0.0,0.0,0.3193916349809886,0.3193916349809886,0.3193916349809886,0.0,0.04182509505703422,0.0
rostralanteriorcingulate-lh,0.15177304964539007,0.28085106382978725,0.0,0.0,0.0,0.3219858156028369,0.11063829787234042,0.1347517730496454
rostralanteriorcingulate-rh,0.066543438077634,0.21811460258780038,0.038817005545286505,0.038817005545286505,0.038817005545286505,0.14417744916820702,0.3197781885397412,0.13493530499075784
transversetemporal-rh,0.06936416184971098,0.13680154142581888,0.0,0.0,0.0,0.17533718689788053,0.13680154142581888,0.4816955684007707
