,caudalmiddlefrontal-lh,cuneus-lh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
caudalmiddlefrontal-lh,0.6694214876033058,0.0,0.06611570247933884,0.0,0.0,0.0743801652892562,0.0,0.19008264462809918
cuneus-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.11538461538461539,0.0,0.8846153846153846,0.0,0.0,0.0,0.0,0.0
lateraloccipital-rh,0.0,0.0,0.0,0.8484848484848485,0.1111111111111111,0.04040404040404041,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.15254237288135594,0.847457627118644,0.0,0.0,0.0
temporalpole-lh,0.08433734939759036,0.0,0.0,0.07228915662650602,0.0,0.7469879518072289,0.07228915662650602,0.024096385542168676
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.9285714285714286,0.0
transversetemporal-rh,0.2647058823529412,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.696078431372549
