,frontalpole-rh,insula-rh,medialorbitofrontal-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.14439655172413793,0.14439655172413793,0.1271551724137931,0.14439655172413793,0.14439655172413793,0.14439655172413793,0.00646551724137931,0.14439655172413793
insula-rh,0.14439655172413793,0.14439655172413793,0.1271551724137931,0.14439655172413793,0.14439655172413793,0.14439655172413793,0.00646551724137931,0.14439655172413793
medialorbitofrontal-lh,0.14218009478672985,0.14218009478672985,0.13981042654028436,0.14218009478672985,0.14218009478672985,0.14218009478672985,0.0071090047393364926,0.14218009478672985
paracentral-rh,0.14439655172413793,0.14439655172413793,0.1271551724137931,0.14439655172413793,0.14439655172413793,0.14439655172413793,0.00646551724137931,0.14439655172413793
parahippocampal-rh,0.14439655172413793,0.14439655172413793,0.1271551724137931,0.14439655172413793,0.14439655172413793,0.14439655172413793,0.00646551724137931,0.14439655172413793
rostralanteriorcingulate-lh,0.14439655172413793,0.14439655172413793,0.1271551724137931,0.14439655172413793,0.14439655172413793,0.14439655172413793,0.00646551724137931,0.14439655172413793
rostralanteriorcingulate-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613
temporalpole-rh,0.14439655172413793,0.14439655172413793,0.1271551724137931,0.14439655172413793,0.14439655172413793,0.14439655172413793,0.00646551724137931,0.14439655172413793
