,frontalpole-rh,insula-rh,medialorbitofrontal-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.16100443131462333,0.12112259970457903,0.1358936484490399,0.11669128508124077,0.10635155096011817,0.13146233382570163,0.06646971935007386,0.16100443131462333
insula-rh,0.1433628318584071,0.1433628318584071,0.12920353982300886,0.13982300884955753,0.12743362831858407,0.1433628318584071,0.03008849557522124,0.1433628318584071
medialorbitofrontal-lh,0.152317880794702,0.12417218543046357,0.15066225165562913,0.11920529801324503,0.1076158940397351,0.1357615894039735,0.057947019867549666,0.152317880794702
paracentral-rh,0.14285714285714285,0.14285714285714285,0.1282051282051282,0.14285714285714285,0.13186813186813187,0.14285714285714285,0.02564102564102564,0.14285714285714285
parahippocampal-rh,0.1431451612903226,0.1431451612903226,0.12701612903225806,0.1431451612903226,0.1431451612903226,0.1431451612903226,0.014112903225806451,0.1431451612903226
rostralanteriorcingulate-lh,0.1464226289517471,0.13643926788685523,0.13311148086522462,0.1314475873544093,0.11980033277870217,0.1464226289517471,0.03993344425956739,0.1464226289517471
rostralanteriorcingulate-rh,0.15666666666666668,0.06333333333333334,0.12333333333333334,0.05333333333333334,0.03,0.08666666666666667,0.25333333333333335,0.23333333333333334
temporalpole-rh,0.15193370165745856,0.1132596685082873,0.1270718232044199,0.10911602209944751,0.09944751381215469,0.12292817679558012,0.09392265193370165,0.18232044198895028
