,frontalpole-rh,insula-rh,medialorbitofrontal-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.2,0.06829268292682927,0.15609756097560976,0.05365853658536585,0.01951219512195122,0.1024390243902439,0.2,0.2
insula-rh,0.13978494623655913,0.13978494623655913,0.13978494623655913,0.11827956989247312,0.043010752688172046,0.13978494623655913,0.13978494623655913,0.13978494623655913
medialorbitofrontal-lh,0.1781609195402299,0.08045977011494253,0.1781609195402299,0.06321839080459771,0.022988505747126436,0.1206896551724138,0.1781609195402299,0.1781609195402299
paracentral-rh,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.05405405405405406,0.13513513513513514,0.13513513513513514,0.13513513513513514
parahippocampal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralanteriorcingulate-lh,0.15503875968992248,0.10852713178294573,0.15503875968992248,0.08527131782945736,0.031007751937984496,0.15503875968992248,0.15503875968992248,0.15503875968992248
rostralanteriorcingulate-rh,0.17073170731707318,0.056910569105691054,0.13008130081300814,0.044715447154471545,0.016260162601626018,0.08536585365853659,0.24796747967479674,0.24796747967479674
temporalpole-rh,0.17073170731707318,0.056910569105691054,0.13008130081300814,0.044715447154471545,0.016260162601626018,0.08536585365853659,0.24796747967479674,0.24796747967479674
