,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-lh,parstriangularis-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6939655172413793,0.031609195402298854,0.027298850574712645,0.03017241379310345,0.05028735632183908,0.08333333333333333,0.08045977011494253,0.0028735632183908046
frontalpole-lh,0.044444444444444446,0.7090909090909091,0.1292929292929293,0.0,0.05656565656565657,0.0,0.06060606060606061,0.0
frontalpole-rh,0.027496382054992764,0.0955137481910275,0.6946454413892909,0.0,0.04775687409551375,0.09696092619392185,0.02604920405209841,0.011577424023154847
parahippocampal-rh,0.04184100418410042,0.0,0.0,0.7677824267782427,0.04184100418410042,0.016736401673640166,0.08786610878661087,0.043933054393305436
parsorbitalis-lh,0.05201342281879195,0.05201342281879195,0.06208053691275168,0.03523489932885906,0.7768456375838926,0.0,0.010067114093959731,0.01174496644295302
parstriangularis-rh,0.12291666666666666,0.0,0.14166666666666666,0.022916666666666665,0.0,0.6104166666666667,0.08333333333333333,0.01875
temporalpole-lh,0.07718696397941681,0.048027444253859346,0.032590051457975985,0.07890222984562607,0.0137221269296741,0.07375643224699828,0.6363636363636364,0.03945111492281304
temporalpole-rh,0.008032128514056224,0.0,0.018072289156626505,0.04618473895582329,0.014056224899598393,0.018072289156626505,0.04618473895582329,0.8493975903614458
