,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.612759643916914,0.026706231454005934,0.05341246290801187,0.10979228486646884,0.0,0.16913946587537093,0.001483679525222552,0.026706231454005934
frontalpole-lh,0.05278592375366569,0.7712609970674487,0.04398826979472141,0.020527859237536656,0.04105571847507331,0.005865102639296188,0.0,0.06451612903225806
frontalpole-rh,0.07126436781609195,0.020689655172413793,0.8666666666666667,0.02528735632183908,0.0,0.016091954022988506,0.0,0.0
parahippocampal-lh,0.18622448979591838,0.012755102040816327,0.03316326530612245,0.5586734693877551,0.04591836734693878,0.10714285714285714,0.0,0.05612244897959184
parahippocampal-rh,0.0025252525252525255,0.045454545454545456,0.0,0.05555555555555555,0.8813131313131313,0.007575757575757576,0.007575757575757576,0.0
temporalpole-lh,0.1834319526627219,0.0,0.014792899408284023,0.05621301775147929,0.0014792899408284023,0.7233727810650887,0.0,0.020710059171597635
temporalpole-rh,0.006185567010309278,0.0,0.0,0.0,0.006185567010309278,0.0,0.8536082474226804,0.13402061855670103
transversetemporal-rh,0.02891156462585034,0.034013605442176874,0.0,0.034013605442176874,0.0,0.023809523809523808,0.10714285714285714,0.7721088435374149
