,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,parstriangularis-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.45185185185185184,0.007407407407407408,0.0024691358024691358,0.13703703703703704,0.24320987654320989,0.05432098765432099,0.07777777777777778,0.025925925925925925
frontalpole-lh,0.003898635477582846,0.6179337231968811,0.2300194931773879,0.0,0.0682261208576998,0.0,0.03313840155945419,0.04678362573099415
frontalpole-rh,0.007736943907156673,0.19342359767891681,0.7195357833655706,0.0367504835589942,0.0,0.0,0.01160541586073501,0.030947775628626693
isthmuscingulate-rh,0.1758957654723127,0.0,0.02768729641693811,0.5358306188925082,0.16938110749185667,0.004885993485342019,0.04234527687296417,0.043973941368078175
parahippocampal-rh,0.20045300113250283,0.035107587768969425,0.0,0.11211778029445074,0.44960362400906,0.014722536806342015,0.08040770101925254,0.10758776896942242
parstriangularis-rh,0.1377551020408163,0.0,0.0,0.017857142857142856,0.04336734693877551,0.7448979591836735,0.03571428571428571,0.02040816326530612
temporalpole-rh,0.07475083056478406,0.03156146179401993,0.013289036544850499,0.03488372093023256,0.09966777408637874,0.02823920265780731,0.5830564784053156,0.1345514950166113
transversetemporal-rh,0.03201219512195122,0.03201219512195122,0.027439024390243903,0.03048780487804878,0.13109756097560976,0.018292682926829267,0.12042682926829268,0.6082317073170732
