,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,parstriangularis-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.6176470588235294,0.0,0.029411764705882353,0.0,0.07352941176470588,0.19117647058823528,0.08823529411764706,0.0
frontalpole-lh,0.0,0.9042553191489362,0.05319148936170213,0.0,0.0,0.0,0.0,0.0425531914893617
frontalpole-rh,0.2222222222222222,0.16666666666666666,0.6111111111111112,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.039473684210526314,0.0,0.0,0.0,0.3684210526315789,0.0,0.39473684210526316,0.19736842105263158
parstriangularis-rh,0.13709677419354838,0.0,0.0,0.0,0.0,0.8467741935483871,0.0,0.016129032258064516
temporalpole-rh,0.034482758620689655,0.0,0.0,0.0,0.3218390804597701,0.011494252873563218,0.4367816091954023,0.19540229885057472
transversetemporal-rh,0.0,0.018691588785046728,0.0,0.0,0.1308411214953271,0.037383177570093455,0.14953271028037382,0.6635514018691588
