,Fp1,F3,FT9,C3,AF7,AF3,FT7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.6190476190476191,0.0,0.38095238095238093,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.5125,0.0,0.4875,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.6380368098159509,0.0,0.3619631901840491,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.5042735042735043,0.0,0.49572649572649574,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
