,Fp1,F3,FT9,C3,FC6,AF7,FC4,AF8
Fp1,0.29850746268656714,0.0,0.0,0.21641791044776118,0.0037313432835820895,0.0,0.17537313432835822,0.30597014925373134
F3,0.0,0.5789473684210527,0.0,0.0,0.0,0.42105263157894735,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.2638888888888889,0.0,0.0,0.2777777777777778,0.004629629629629629,0.0,0.18518518518518517,0.26851851851851855
FC6,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222
AF7,0.0,0.5052631578947369,0.0,0.0,0.0,0.49473684210526314,0.0,0.0
FC4,0.25806451612903225,0.0,0.0,0.23118279569892472,0.005376344086021506,0.0,0.24731182795698925,0.25806451612903225
AF8,0.29454545454545455,0.0,0.0,0.21454545454545454,0.0036363636363636364,0.0,0.1709090909090909,0.31636363636363635
