,Fp1,F3,FT9,C3,FC6,AF7,FC4,AF8
Fp1,0.3103448275862069,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.3448275862068966
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.09574468085106383,0.0,0.7872340425531915,0.0,0.0,0.0,0.0,0.11702127659574468
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.28125,0.0,0.375,0.0,0.0,0.0,0.0,0.34375
