,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1257934218118869,0.12637045585689555,0.12521638776687824,0.12521638776687824,0.12637045585689555,0.11944604731679169,0.12406231967686093,0.12752452394691285
frontalpole-rh,0.125,0.12672018348623854,0.12557339449541285,0.125,0.12672018348623854,0.11926605504587157,0.12385321100917432,0.12786697247706422
lateraloccipital-rh,0.12479015109121433,0.12646894236149972,0.1259093452714046,0.12479015109121433,0.12702853945159484,0.11919418019026301,0.1242305540011192,0.12758813654169
medialorbitofrontal-lh,0.12578977599080987,0.1263641585295807,0.12521539345203905,0.12521539345203905,0.1263641585295807,0.11947156806433085,0.12406662837449742,0.12751292360712235
medialorbitofrontal-rh,0.125,0.12669683257918551,0.1255656108597285,0.125,0.12669683257918551,0.11934389140271494,0.12386877828054299,0.12782805429864252
pericalcarine-lh,0.12584650112866816,0.12302483069977427,0.12471783295711061,0.12584650112866816,0.12415349887133183,0.12641083521444696,0.12584650112866816,0.12415349887133183
rostralanteriorcingulate-lh,0.12541993281075028,0.125979843225084,0.12541993281075028,0.12541993281075028,0.1265397536394177,0.11982082866741321,0.12430011198208286,0.1270996640537514
rostralanteriorcingulate-rh,0.125,0.1267361111111111,0.1255787037037037,0.125,0.1267361111111111,0.11921296296296297,0.12384259259259259,0.12789351851851852
