,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh
cuneus-lh,0.1252864782276547,0.12452253628724216,0.12452253628724216,0.1252864782276547,0.1252864782276547,0.12452253628724216,0.1252864782276547,0.1252864782276547
frontalpole-rh,0.12528823981552653,0.1245196003074558,0.1245196003074558,0.12528823981552653,0.12528823981552653,0.1245196003074558,0.12528823981552653,0.12528823981552653
isthmuscingulate-rh,0.12461059190031153,0.12461059190031153,0.12461059190031153,0.12538940809968846,0.12538940809968846,0.12461059190031153,0.12538940809968846,0.12538940809968846
lateraloccipital-rh,0.12529002320185614,0.12451662799690642,0.12451662799690642,0.12529002320185614,0.12529002320185614,0.12451662799690642,0.12529002320185614,0.12529002320185614
lingual-rh,0.12529002320185614,0.12451662799690642,0.12451662799690642,0.12529002320185614,0.12529002320185614,0.12451662799690642,0.12529002320185614,0.12529002320185614
pericalcarine-lh,0.12461059190031153,0.12461059190031153,0.12461059190031153,0.12538940809968846,0.12538940809968846,0.12461059190031153,0.12538940809968846,0.12538940809968846
pericalcarine-rh,0.12529182879377432,0.1245136186770428,0.1245136186770428,0.12529182879377432,0.12529182879377432,0.1245136186770428,0.12529182879377432,0.12529182879377432
rostralanteriorcingulate-lh,0.1252864782276547,0.12452253628724216,0.12452253628724216,0.1252864782276547,0.1252864782276547,0.12452253628724216,0.1252864782276547,0.1252864782276547
