,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.20178041543026706,0.1513353115727003,0.13353115727002968,0.17210682492581603,0.10979228486646884,0.11869436201780416,0.11275964391691394,0.0
parsopercularis-lh,0.1824561403508772,0.256140350877193,0.12982456140350876,0.15789473684210525,0.0912280701754386,0.0912280701754386,0.0912280701754386,0.0
postcentral-lh,0.16605166051660517,0.13284132841328414,0.15867158671586715,0.16605166051660517,0.12546125461254612,0.12546125461254612,0.12546125461254612,0.0
precentral-lh,0.18446601941747573,0.13915857605177995,0.14563106796116504,0.18122977346278318,0.11650485436893204,0.11650485436893204,0.11650485436893204,0.0
rostralmiddlefrontal-lh,0.15289256198347106,0.10743801652892562,0.14049586776859505,0.1446280991735537,0.1487603305785124,0.15289256198347106,0.15289256198347106,0.0
superiorfrontal-rh,0.1568627450980392,0.10196078431372549,0.13333333333333333,0.1411764705882353,0.1450980392156863,0.16862745098039217,0.15294117647058825,0.0
superiorparietal-lh,0.15476190476190477,0.10317460317460317,0.1349206349206349,0.14285714285714285,0.14682539682539683,0.15476190476190477,0.1626984126984127,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
