,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.1422924901185771,0.1225296442687747,0.14624505928853754,0.1422924901185771,0.13438735177865613,0.11067193675889328,0.14624505928853754,0.05533596837944664
parsopercularis-lh,0.13656387665198239,0.13215859030837004,0.13656387665198239,0.13656387665198239,0.13656387665198239,0.12334801762114538,0.13656387665198239,0.06167400881057269
postcentral-lh,0.14285714285714285,0.11969111969111969,0.15057915057915058,0.138996138996139,0.13127413127413126,0.10810810810810811,0.15444015444015444,0.05405405405405406
precentral-rh,0.14056224899598393,0.12449799196787148,0.14457831325301204,0.14056224899598393,0.13654618473895583,0.11244979919678715,0.14457831325301204,0.05622489959839357
rostralmiddlefrontal-lh,0.14049586776859505,0.128099173553719,0.14049586776859505,0.14049586776859505,0.13636363636363635,0.11570247933884298,0.14049586776859505,0.05785123966942149
rostralmiddlefrontal-rh,0.1339712918660287,0.1339712918660287,0.1339712918660287,0.1339712918660287,0.1339712918660287,0.1291866028708134,0.1339712918660287,0.06698564593301436
superiorfrontal-rh,0.14285714285714285,0.11969111969111969,0.15057915057915058,0.138996138996139,0.13127413127413126,0.10810810810810811,0.15444015444015444,0.05405405405405406
supramarginal-lh,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.11711711711711711
