,Fp1,F3,F7,FT9,FC5,AF7,FT7,AF8
Fp1,0.8207934336525308,0.0506155950752394,0.060191518467852256,0.0,0.0,0.06839945280437756,0.0,0.0
F3,0.0819327731092437,0.4369747899159664,0.38865546218487396,0.0,0.0,0.09243697478991597,0.0,0.0
F7,0.1050228310502283,0.4178082191780822,0.4337899543378995,0.0,0.0,0.04337899543378995,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.5295698924731183,0.0,0.47043010752688175,0.0
AF7,0.14857142857142858,0.13142857142857142,0.06,0.0,0.0,0.66,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.501432664756447,0.0,0.498567335243553,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
