,Fp1,F7,FT9,FC5,AF7,AF3,FT7,FC3
Fp1,0.4859335038363171,0.0,0.0,0.0,0.3350383631713555,0.0,0.0,0.17902813299232737
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.44039735099337746,0.0,0.0,0.0,0.5231788079470199,0.0,0.0,0.03642384105960265
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.4594594594594595,0.0,0.0,0.0,0.060810810810810814,0.0,0.0,0.4797297297297297
