,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.40932642487046633,0.0,0.34628670120898103,0.0,0.0,0.0,0.15630397236614854,0.08808290155440414
fusiform-lh,0.0,0.554368932038835,0.0,0.41650485436893203,0.018446601941747572,0.010679611650485437,0.0,0.0
medialorbitofrontal-rh,0.35092348284960423,0.0,0.4098504837291117,0.0,0.0,0.0,0.1503957783641161,0.08883025505716799
parahippocampal-lh,0.0,0.4106145251396648,0.0,0.5642458100558659,0.010242085661080074,0.0111731843575419,0.0,0.0037243947858473
parahippocampal-rh,0.0,0.019562715765247412,0.0,0.010356731875719217,0.6501726121979287,0.14039125431530494,0.11967779056386652,0.05983889528193326
pericalcarine-rh,0.0,0.013457556935817806,0.0,0.014492753623188406,0.12215320910973085,0.5890269151138716,0.13664596273291926,0.12422360248447205
rostralanteriorcingulate-lh,0.11054313099041534,0.0,0.10287539936102237,0.0,0.07028753993610223,0.08817891373801917,0.38722044728434507,0.24089456869009584
rostralanteriorcingulate-rh,0.07441860465116279,0.0,0.07364341085271318,0.004651162790697674,0.04186046511627907,0.09302325581395349,0.28914728682170543,0.4232558139534884
