,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lateralorbitofrontal-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-rh,0.9846938775510204,0.0,0.0,0.015306122448979591,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.3265633351149118,0.1378941742383752,0.0,0.15660074826296097,0.2175307322287547,0.02939604489577766,0.13201496525921966
isthmuscingulate-rh,0.0,0.13326551373346898,0.33316378433367244,0.015259409969481181,0.16276703967446593,0.11800610376398779,0.08087487283825025,0.15666327568667346
lateralorbitofrontal-rh,0.019784172661870502,0.0,0.06115107913669065,0.8633093525179856,0.0,0.0,0.0,0.05575539568345324
lingual-lh,0.0,0.1412556053811659,0.1430493273542601,0.0,0.2986547085201794,0.20896860986547086,0.07399103139013453,0.13408071748878925
parahippocampal-lh,0.0,0.1940909090909091,0.10727272727272727,0.0,0.20772727272727273,0.29454545454545455,0.06727272727272728,0.1290909090909091
parahippocampal-rh,0.0,0.04918032786885246,0.13036690085870414,0.0,0.13817330210772832,0.12334113973458236,0.3918813427010148,0.16705698672911787
pericalcarine-rh,0.0,0.128693039559339,0.16224336504757136,0.015523284927391086,0.14822233350025038,0.14221331997996994,0.10215322984476716,0.30095142714071105
