,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh
frontalpole-lh,0.638646288209607,0.14847161572052403,0.0,0.0,0.0,0.0,0.0,0.212882096069869
frontalpole-rh,0.18002466091245375,0.5006165228113441,0.0,0.0,0.0,0.0,0.0,0.3193588162762022
fusiform-lh,0.0,0.0,0.3583924349881797,0.10874704491725769,0.29929078014184396,0.0028368794326241137,0.16879432624113475,0.06193853427895981
isthmuscingulate-rh,0.0,0.0,0.12903225806451613,0.3152965660770031,0.14724245577523412,0.09937565036420395,0.2356919875130073,0.07336108220603538
parahippocampal-lh,0.0,0.0,0.2854570013507429,0.12111661413777577,0.3390364700585322,0.01981089599279604,0.18235029266096353,0.05222872579918955
parahippocampal-rh,0.0,0.0,0.009861932938856016,0.20512820512820512,0.04930966469428008,0.5473372781065089,0.16863905325443787,0.01972386587771203
pericalcarine-lh,0.0,0.0,0.17131110095934216,0.20603015075376885,0.19415258108725444,0.0708085883965281,0.29419826404751026,0.06349931475559616
rostralanteriorcingulate-lh,0.13425016371971185,0.16306483300589392,0.08644400785854617,0.09037328094302555,0.07596594629993451,0.011787819253438114,0.08578912901113293,0.352324819908317
