,entorhinal-lh,frontalpole-rh,fusiform-lh,insula-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh
entorhinal-lh,0.5231286795626577,0.05382674516400336,0.1295206055508831,0.08242220353238015,0.05887300252312868,0.1118587047939445,0.002523128679562658,0.03784693019343986
frontalpole-rh,0.08732394366197183,0.7450704225352113,0.0,0.05352112676056338,0.0,0.0,0.0,0.11408450704225352
fusiform-lh,0.09923213230950975,0.0,0.33431777909037214,0.06556408741878322,0.1559362079149439,0.26934435912581217,0.040756054341405785,0.03484937979917307
insula-lh,0.0758364312267658,0.026765799256505577,0.08252788104089219,0.45427509293680296,0.1516728624535316,0.10557620817843866,0.022304832713754646,0.08104089219330855
lingual-lh,0.050793650793650794,0.0,0.1765079365079365,0.1295238095238095,0.3225396825396825,0.24444444444444444,0.04507936507936508,0.03111111111111111
parahippocampal-lh,0.07752341311134235,0.0,0.240894901144641,0.07596253902185224,0.19302809573361082,0.33714880332986474,0.04994797086368366,0.025494276795005204
parahippocampal-rh,0.0010330578512396695,0.0,0.07334710743801653,0.030991735537190084,0.07954545454545454,0.10227272727272728,0.7128099173553719,0.0
pericalcarine-lh,0.055745164960182024,0.09670079635949944,0.0671217292377702,0.1217292377701934,0.051194539249146756,0.051194539249146756,0.0,0.5563139931740614
