,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-lh,parahippocampal-rh,parsorbitalis-lh,posteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.4506172839506173,0.12962962962962962,0.12962962962962962,0.0,0.09259259259259259,0.0,0.08641975308641975,0.1111111111111111
frontalpole-rh,0.12690355329949238,0.48223350253807107,0.2893401015228426,0.0,0.04568527918781726,0.005076142131979695,0.015228426395939087,0.03553299492385787
medialorbitofrontal-lh,0.12053571428571429,0.23214285714285715,0.4330357142857143,0.0,0.04017857142857143,0.04017857142857143,0.013392857142857142,0.12053571428571429
paracentral-lh,0.0,0.0,0.0,0.872093023255814,0.0,0.0,0.0,0.12790697674418605
parahippocampal-rh,0.14953271028037382,0.06542056074766354,0.08411214953271028,0.0,0.5327102803738317,0.0,0.16822429906542055,0.0
parsorbitalis-lh,0.0,0.02727272727272727,0.11818181818181818,0.0,0.0,0.6363636363636364,0.0,0.21818181818181817
posteriorcingulate-lh,0.08264462809917356,0.008264462809917356,0.008264462809917356,0.0,0.11570247933884298,0.0,0.6363636363636364,0.1487603305785124
temporalpole-lh,0.08092485549132948,0.017341040462427744,0.15606936416184972,0.06358381502890173,0.0,0.11560693641618497,0.11560693641618497,0.4508670520231214
