,bankssts-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh
bankssts-lh,0.8418367346938775,0.0,0.025510204081632654,0.0,0.08163265306122448,0.0,0.05102040816326531,0.0
frontalpole-rh,0.0,0.5659163987138264,0.1382636655948553,0.04823151125401929,0.0,0.06430868167202572,0.0,0.1832797427652733
isthmuscingulate-rh,0.00847457627118644,0.11581920903954802,0.4887005649717514,0.0,0.1553672316384181,0.0903954802259887,0.14124293785310735,0.0
medialorbitofrontal-rh,0.0,0.043478260869565216,0.0,0.5335968379446641,0.1225296442687747,0.0,0.21739130434782608,0.08300395256916997
parahippocampal-lh,0.047872340425531915,0.0,0.14095744680851063,0.09574468085106383,0.5319148936170213,0.03723404255319149,0.14627659574468085,0.0
parahippocampal-rh,0.0,0.06338028169014084,0.11619718309859155,0.0,0.06338028169014084,0.7570422535211268,0.0,0.0
rostralanteriorcingulate-lh,0.020151133501259445,0.0025188916876574307,0.13602015113350127,0.1309823677581864,0.14357682619647355,0.0,0.48866498740554154,0.07808564231738035
temporalpole-lh,0.0,0.2,0.0,0.09433962264150944,0.0,0.0,0.12452830188679245,0.5811320754716981
