,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.7526881720430108,0.0,0.0,0.24731182795698925,0.0,0.0,0.0
insula-rh,0.0,0.0,0.6929824561403509,0.0,0.11403508771929824,0.19298245614035087,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.7464788732394366,0.0,0.0,0.2535211267605634,0.0
lateralorbitofrontal-rh,0.0,0.30434782608695654,0.18840579710144928,0.0,0.5072463768115942,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.2553191489361702,0.0,0.0,0.7446808510638298,0.0,0.0
pericalcarine-lh,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.7333333333333333,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
