,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-rh,0.5266903914590747,0.0,0.03558718861209965,0.0,0.15302491103202848,0.021352313167259787,0.26334519572953735,0.0
insula-rh,0.0,0.7037037037037037,0.0,0.2962962962962963,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.020253164556962026,0.0,0.4,0.06582278481012659,0.13164556962025317,0.3265822784810127,0.05569620253164557,0.0
parahippocampal-rh,0.0,0.24615384615384617,0.06153846153846154,0.5876923076923077,0.0,0.10461538461538461,0.0,0.0
pericalcarine-lh,0.11549295774647887,0.0,0.16338028169014085,0.0,0.5126760563380282,0.08732394366197183,0.12112676056338029,0.0
pericalcarine-rh,0.010554089709762533,0.0,0.31926121372031663,0.11081794195250659,0.0712401055408971,0.44063324538258575,0.047493403693931395,0.0
rostralanteriorcingulate-lh,0.17560975609756097,0.0,0.05853658536585366,0.0,0.1,0.04878048780487805,0.5341463414634147,0.08292682926829269
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.14537444933920704,0.8546255506607929
