,bankssts-lh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.6349206349206349,0.0,0.36507936507936506,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.30952380952380953,0.0,0.047619047619047616,0.31746031746031744,0.1984126984126984,0.12698412698412698,0.0
inferiorparietal-rh,0.3387096774193548,0.0,0.6612903225806451,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.043010752688172046,0.0,0.5376344086021505,0.0967741935483871,0.12903225806451613,0.1935483870967742,0.0
lingual-rh,0.0,0.25,0.0,0.07236842105263158,0.34210526315789475,0.19736842105263158,0.13815789473684212,0.0
parahippocampal-rh,0.0,0.19166666666666668,0.0,0.11666666666666667,0.23333333333333334,0.25833333333333336,0.2,0.0
temporalpole-rh,0.0,0.11475409836065574,0.0,0.16393442622950818,0.1557377049180328,0.18032786885245902,0.38524590163934425,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
