,bankssts-rh,cuneus-lh,fusiform-rh,inferiortemporal-rh,insula-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,0.7619047619047619,0.14285714285714285,0.09523809523809523,0.0,0.0,0.0,0.0,0.0
cuneus-lh,0.16,0.68,0.0,0.0,0.16,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.6153846153846154,0.07692307692307693,0.0,0.0,0.15384615384615385,0.15384615384615385
inferiortemporal-rh,0.0,0.0,0.0,0.25510204081632654,0.10204081632653061,0.1326530612244898,0.2653061224489796,0.24489795918367346
insula-lh,0.0,0.06741573033707865,0.0,0.0898876404494382,0.3595505617977528,0.25842696629213485,0.14606741573033707,0.07865168539325842
lingual-lh,0.0,0.0,0.0,0.125,0.2840909090909091,0.29545454545454547,0.18181818181818182,0.11363636363636363
parahippocampal-lh,0.0,0.0,0.01680672268907563,0.2184873949579832,0.12605042016806722,0.15126050420168066,0.2689075630252101,0.2184873949579832
parahippocampal-rh,0.0,0.0,0.0196078431372549,0.2549019607843137,0.08823529411764706,0.11764705882352941,0.2647058823529412,0.2549019607843137
