,bankssts-lh,frontalpole-lh,fusiform-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.5052631578947369,0.0,0.06842105263157895,0.3263157894736842,0.0,0.005263157894736842,0.09473684210526316
fusiform-rh,0.0,0.0,0.4028776978417266,0.0,0.0,0.2589928057553957,0.20863309352517986,0.12949640287769784
isthmuscingulate-rh,0.0,0.07096774193548387,0.0,0.3741935483870968,0.17419354838709677,0.06451612903225806,0.2645161290322581,0.05161290322580645
medialorbitofrontal-lh,0.0,0.28078817733990147,0.0,0.12315270935960591,0.4876847290640394,0.0,0.08866995073891626,0.019704433497536946
parahippocampal-rh,0.0,0.0,0.21978021978021978,0.054945054945054944,0.0,0.32967032967032966,0.2967032967032967,0.0989010989010989
pericalcarine-rh,0.0,0.0,0.13043478260869565,0.15019762845849802,0.07114624505928854,0.22924901185770752,0.3557312252964427,0.06324110671936758
temporalpole-lh,0.0,0.11180124223602485,0.11180124223602485,0.062111801242236024,0.037267080745341616,0.10559006211180125,0.08695652173913043,0.484472049689441
