,entorhinal-rh,inferiortemporal-rh,insula-rh,lateraloccipital-lh,lateralorbitofrontal-rh,parsopercularis-rh,parsorbitalis-rh,temporalpole-rh
entorhinal-rh,0.28771929824561404,0.27017543859649124,0.24210526315789474,0.07719298245614035,0.0,0.0,0.12280701754385964,0.0
inferiortemporal-rh,0.2616487455197133,0.27598566308243727,0.22580645161290322,0.0967741935483871,0.0,0.0,0.13978494623655913,0.0
insula-rh,0.2641509433962264,0.2528301886792453,0.27169811320754716,0.07547169811320754,0.0,0.0037735849056603774,0.1320754716981132,0.0
lateraloccipital-lh,0.12949640287769784,0.16546762589928057,0.11510791366906475,0.45323741007194246,0.0,0.0,0.1366906474820144,0.0
lateralorbitofrontal-rh,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0
parsopercularis-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
parsorbitalis-rh,0.12840466926070038,0.14396887159533073,0.12840466926070038,0.08949416342412451,0.17898832684824903,0.0,0.33073929961089493,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.9629629629629629
