,Fp1,T7,TP9,Fp2,AFz,F1,P1,AF8
Fp1,0.569060773480663,0.0,0.0,0.430939226519337,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.6774193548387096,0.0,0.0,0.0,0.0,0.3225806451612903
Fp2,0.5032258064516129,0.0,0.0,0.4967741935483871,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.5081967213114754,0.0,0.0,0.0,0.0,0.4918032786885246
