,Fp1,F7,TP10,Fp2,AF7,FT7,C6,AF8
Fp1,0.352,0.0,0.0,0.328,0.32,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.30916030534351147,0.0,0.0,0.3473282442748092,0.3435114503816794,0.0,0.0,0.0
AF7,0.2747826086956522,0.0,0.0,0.3095652173913043,0.4156521739130435,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
